im9555127,【東方ニコ楽祭・酒宴】花見酒,鬼二人　夜長に咲きし　<font color='red'>空の花</font>,砕け火重ね　満たす盃,筑前煮,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,夏<font color='red'>空の　花</font>の下にて　酒交わす,古きよすがは　束緒の如く,水炬,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,刹那咲く　杯に映すは　<font color='red'>空の花</font>,過去を忘れて　明日に笑わず,期待値0,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,顔隠す　<font color='red'>花火を肴に</font>　酔い回り,恥捨て御免　鬼の眼に涙,瞑想獅子,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,傍族（そばがら）の腕を枕に　貴伊吹(たかいびき)　そらそら<font color='red'>空の</font>,<font color='red'>花</font>もよいねぇ！,蛮菓,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,千両屋ァ！！　絶景かなと　叫びたり,祀る儀星ぞ　<font color='red'>花火を肴に</font>,蛮菓,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,盃（さかずき）の　水面に写す　<font color='red'>空の花</font>,真夏の夜の　花見酒かな,キンジ,酒宴,syuen,『花火を肴に』『空の花』,-
im9555127,【東方ニコ楽祭・酒宴】花見酒,屋根上で　<font color='red'>花火を肴に</font>　酌み交わし,そっと肩抱き　両の手に華,ラウ,酒宴,syuen,『花火を肴に』『空の花』,-
im9555703,In Summer 美鈴,昼間から　ビール飲んでるからでもないが　目に眩しいのは<font color='red'>夏の空</font>,貴女の姿とその笑顔,茶芭,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,酒見ずに　君に酔いしる　<font color='red'>夏の空</font>,,伊賀高原,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,燦燦と　輝く笑顔の　<font color='red'>夏の空</font>,酔ひしれる酒は　苦味か甘味か,水炬,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,<font color='red'>夏の空</font>　背にし映えるは　涼しげに,紅靡かせ　鈴の音響く,期待値0,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,<font color='red'>夏の空</font>　浮きたつ結露と　流す汗,波が奏でる　彩虹の風鈴,瞑想獅子,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,トラ！トラ！トラ！　おハリコ泣かせの　大虎を,「とらとら」囃す　嗚呼<font color='red'>夏の空</font>,蛮菓,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,<font color='red'>夏の空</font>　混ぜると危険な　ホッピング！,無駄に煽れば　トーゼンdeショウガ！！,蛮菓,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,<font color='red'>夏の空</font>　こんな肌色　してたっけ？,それはそれとて　ビール飲むなり,ラウ,酒宴,syuen,『夏の空』,-
im9555703,In Summer 美鈴,太陽の　輝き強き　<font color='red'>夏の空</font>,より輝くは　麦酒か笑みか,キンジ　美鈴には夏がよく似合う,酒宴,syuen,『夏の空』,-
im9560787,青空の下で,<font color='red'>空</font>と酒　爽やぐ巫女の　風来たる,,伊賀高原,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,見上げれば　浮き立つ<font color='red'>空</font>の　<font color='red'>雲</font>の峰,苦き思ひ出は　酒にやありけむ,水炬,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,杯掲げ　<font color='red'>空</font>とか<font color='red'>雲</font>とか　<font color='red'>日焼け</font>とか,……かかってこい　酷暑ヤロー！,瞑想獅子,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,さぁいこう！　沖のカモメの　エール受け,あなたの為の　冒険(ひょうたん)島へ,蛮菓,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,青<font color='red'>空</font>の　下で佇む　巫女ひとり,夏をしのぶる　酒に忘れじ,期待値0,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,幻想の　夏風祝　翔る南風,,筑前煮,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,生きていく　世界を違えど　見上げれば,あの頃にも見た　同じ青と白,茶芭(SABA),酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,この虚<font color='red'>空</font>（そら）は　旅立つ貴方の　祝い風☆,０００(りそう）の先の　健康体（げんそうきょう）へ,蛮菓,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,<font color='red'>空</font>の青は　あの日と同じ　違うのは,大人の味を　知る己なり,キンジ,酒宴,syuen,『空』『雲』『日焼け』,-
im9560787,青空の下で,<font color='red'>空</font>の下　グイっと一杯　早苗さん,,ラウ,酒宴,syuen,『空』『雲』『日焼け』,-
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='red'>あけぼの</font>に　盃光り　夢終わり,,伊賀高原,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='purple'>櫺子から　差し込む光を　御肴に,獏と語らう　夏の<font color='red'>暁</font>,伊賀高原,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,片割れを　あやかし明かす　今時分,"面と""むかえ""ば　あら、<font color='red'>朝ぼらけ</font>？",蛮菓,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='purple'>櫺子から　差し込む光を　御肴に,<font color='red'>朝な朝な</font>に　夢の通い路,（詠み人知らず）,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='purple'>櫺子から　差し込む光を　御肴に,<font color='red'>ありあけ</font>の月も　あかなくに　<font color='red'>ゆうぐれ</font>の月を　待ち出でつるかな,期待値0,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='purple'>櫺子から　差し込む光を　御肴に,獏と語らう　夏の赤月か天道　夢に問いかけ,瞑想獅子,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='red'>暮れ合い</font>て　迎える時は　夢と月,,筑前煮,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,「眩しいわ　<font color='red'>朝焼け</font>の性」と　目を伏せる,<font color='red'>夕映え</font>に似た　貴方の横顔,蛮菓,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='red'>西の空　夜明け</font>を告げる　赤き星,獅子の瞳か　風来坊か　あなたの夢の　最愛の侵略,蛮菓,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='red'>ありあけ</font>の　空と思えば　太陽だこれ！？？,,ラウ,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='red'>黄昏</font>て「もう帰らないと」と呟く貴女　夜半過ぎに　また逢いに行くわね,,きで,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,飲み交わす　互いの顔の　紅は,<font color='red'>斜陽</font>のせいか　お酒のせいか,キンジ,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9561933,【東方ニコ楽祭・酒宴】櫺子から　差し込む光を　御肴に,<font color='purple'>櫺子から　差し込む光を　御肴に,肴尽きるまで　飲み語ろうと,キンジ,酒宴,syuen,『(明け方の表現）』『（夕方の表現）』,櫺子から　差し込む光を　御肴に
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,酒渡し　三つ目が<font color='red'>見つめ</font>　背く尼,,伊賀高原,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,お望みの般若の薬湯、大乗水。三学あらば無味無臭、三毒あらば外面の菩薩です/仏様も観てるよ。覚悟し給え/清水知らずは魚心,,（詠み人知らず）,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,般若湯を　飲むなといへども　<font color='red'>見つめ</font>あふこと今は能はず。曰くいつの日か戒め給ひなむやと。,,水炬,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,<font color='purple'>目を逸らし　震える手の先　忍び笑い,時代親父とハイカラ少女,SABA,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,<font color='purple'>目を逸らし　震える手の先　忍び笑い,時代親父とハイカラ少女　多聞天　代理が詰め寄り　逆御神酒,（詠み人知らず）,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,已んぬる哉！　女一輪　愛・嚥下/愛煙家/哀演歌！,涙を飲んで　<font color='red'>見つめ</font>ましょうや！？,蛮菓,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,宴会の　ブツを取り上げ　<font color='red'>見つめ</font>寅,,ラウ,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563094,【東方ニコ楽祭・酒宴】雲居一輪の挑戦,戦利品　虎に見つかり　問いただす,<font color='red'>見つめ</font>る目　ただ苦笑い,キンジ,酒宴,syuen,『見つめ』『（宴会っぽい言葉）』,目を逸らし 震える手の先 忍び笑い
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,地の<font color='red'>橋</font>に　妬み忘れる　二人酒,,伊賀高原,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,<font color='red'>橋</font>で飲み　視界の端に　桶流れ,,筑前煮,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,<font color='red'>橋</font>守りの　<font color='red'>盃</font>片手に　岩見酒,妬み探しか　しかと見つめて,瞑想獅子,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,花を飲み　人を待つらむ　<font color='red'>橋</font>守は,今か今かと　<font color='red'>盃</font>を干す,水炬,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,愛<font color='red'>(は)し</font>姫の　何れはヒシと　手を組みて,<font color='red'>盃</font>交わし　愛でたし目出度し,蛮菓,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,とりあえず、源平秘伝剣鯛巨匠米鶴卯兵衛の酒―…　～くまなくツギを渡すに至り～　大<font color='red'>盃</font>も久礼にて寒梅,,蛮菓,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,嫉妬姫　宵酌み交わす　<font color='red'>盃</font>に,映えし緑は　地底の湖月,筑前煮,酒宴,syuen,『橋』『盃』,-
im9563412,【東方ニコ楽祭・酒宴】橋の語り手,<font color='red'>橋</font>の下　<font color='red'>盃</font>のごとく　流れたる(樽),,ラウ,酒宴,syuen,『橋』『盃』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,剛の鬼　<font color='red'>地底</font>の産声　夏盛り,吊るした提灯　相席を覗く,瞑想獅子,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,<font color='red'>地の底</font>に　光踊りて　鬼笑う,,伊賀高原,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,燃える夜に　盃向けて　鬼見れば,げに美しき　<font color='red'>地底</font>の宴,伊賀高原,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,"死に花も　""さける""華美(はなみ)ぞ　いとおしき",<font color='red'>地の底</font>・此処で　鬼逢いの宴,蛮菓,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,御乱心！　惚れた腫れたは座頭一　此処は<font color='red'>地の底</font>、底意地張りの,一丁前なら極楽トンボ,蛮菓,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,<font color='red'>地の底</font>の　旧き地獄は　今極楽,,筑前煮,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,<font color='red'>地の底</font>で　佇む鬼は　例ならず,ゑみこだれるさま　傾城のごとし,水炬,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,<font color='red'>地の底</font>で　底無しまでに　呑み続ける,,ラウ,酒宴,syuen,『地の底』『地底』,-
im9569272,【東方ニコ楽祭・酒宴】地底の宴,<font color='red'>地の底</font>の　宴騒がし　華やかし,,キンジ,酒宴,syuen,『地の底』『地底』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,月の海　座りて飲みし　星<font color='red'>見酒</font>,純な心で　一人味わう,伊賀高原,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,兎追イ　遠クニ在リシ　故郷ヲ,"""チュウ""二浮カベテ　界離<font color='red'>見酒</font>(カエリミノサケ)",蛮菓,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,掲げた杯　純化をすれば　空<font color='red'>見酒</font>,月より滲む　乾坤の一滴,瞑想獅子,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,怨敵を　追い降りし地で　郷<font color='red'>見酒</font>,,筑前煮,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,星<font color='red'>見酒</font>　忌々しくぞ　思ひけれども,あかなくに　克ちを得んとす　思ひを潜めて,水炬,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,神代より　一夜一代（ひとよひとよ）を　時あかし,産める日類光（ひるこ）の　世の灯増<font color='red'>見（ひふみ）酒</font>,蛮菓,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,見ているか？　彼方を見つめ　星<font color='red'>見酒</font>,,ラウ,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,恨み節　今宵は捨てて　星<font color='red'>見酒</font>,嫦娥（おまえ）も同じ　モノを見てるか？,キンジ,酒宴,syuen,『見酒』,-
im9570485,【東方ニコ楽祭・酒宴】星を肴に,地球（つち）<font color='red'>見酒</font>　我が身は酒に　溺れけり,紺珠の波にも　流さるるにや,とゑか,酒宴,syuen,『見酒』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,あらエッサ　新身さら身のアラを探して　明石有明亜拉西安,脂の乗った<font color='red'>荒</font>海帰り　新巻逆巻き鉄火巻き　一丁賄う生一本,蛮菓,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,背小（せいご）とて、ハネてまわれば　オオタロウ　身小、なれど,<font color='red'>忙</font>、大なりて,蛮菓,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,具材舞い　針<font color='red'>荒れ</font>狂う　宴(えん)の裏,,伊賀高原,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,<font color='red'>忙</font>しなく　馳走す小人は　針を持ち,宴の肴を　振るわんとせす,水炬,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,<font color='red'>忙</font>しなく　少名の荒肝　針妙の技,,瞑想獅子,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,宴会の　準備で<font color='red'>荒れ</font>る　お姫様,,ラウ,酒宴,syuen,『荒れ』『忙』,-
im9578412,【東方ニコ楽祭・酒宴】宴の準備の小人族,賑やかな　宴の声を　背に聞きつ,<font color='red'>忙</font>しく振るう　伝家の輝針,キンジ,酒宴,syuen,『荒れ』『忙』,-
im9580748,夜風は優しく髪を揺らすのみ,上弦の　今か今かと　待ち侘びる,次のお八つは　巴たる月,蛮菓,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,月ぞ知る　闇の隙間の　二人酒,,伊賀高原,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,静寂に　とける時間と　かすむ光,酌み交わすのは　盃と想い,茶芭,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,月明かり　月に叢雲　花に風,貴女の顔を　見つめてたいの,茶芭,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,涼やかに　髪揺らす風　優しくて,もう少し強く　吹いてもいいのに,茶芭,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,風が止み　ふたりの静寂（しじま）　なぞる闇,時も止まれと　哀に病み,はっちぼっち,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,さも密会　賢者と守護者　晩夏の饗,,瞑想獅子,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,声は無く　心は交わせし　月見酒,木々の風音　二人を包まん,陣龍,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,射干玉の　闇にひかめく　月明り,睦言は風で　覆い隠して,水炬,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,月見空　揺り髪隠す　酒の席,,ラウ,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,語らいの　艶めく音は　唇に,そっと潜めて　濡らせ眦,蛮菓,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,月下にて　ひっそりと飲み　語り合う,酒の肴は　御伽の話,しなびたこんにゃくん,酒宴,syuen,『（夜を使わない）』,-
im9580748,夜風は優しく髪を揺らすのみ,月明かり　静寂（しじま）の中の　二人宴,交わすは酒か　秘めし想いか,キンジ,酒宴,syuen,『（夜を使わない）』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,フルハウス　一番手柄（クローバーハート）は　誰のもの？,一葉来福　白詰挿話,蛮菓,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,この席で　傾けたるは　<font color='red'>酒</font>味(きみ)の口,花の談後に　輿案要らず,蛮菓,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,兎跳ね　永遠の幸乞い(とわのさちこい)　<font color='red'>酒</font>回す,,伊賀高原,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,<font color='red'>酒</font>あおり　はるか彼方の　故事語り,,瞑想獅子,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,暑気払い　<font color='red'>酒</font>の旨味は　万薬と,楽しき宴は　暑さ忘るる,水炬,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,思い馳せ　見上げる月に　<font color='red'>酒</font>捧ぐ,,ラウ,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,望つきの　うさぎとともに　飲みし<font color='red'>酒</font>,かく白玉も　遣らるるものなり,とゑか,酒宴,syuen,『酒』,-
im9581957,【東方ニコ楽祭・酒宴】永遠亭の宴,夏の晩　家族と共に　飲む<font color='red'>酒</font>は,暑さを払う　極上の涼,キンジ,酒宴,syuen,『酒』,-
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,夕暮れに　明日の<font color='red'>仕事</font>へ　元気の杯,,伊賀高原,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,<font color='purple'>仕事終え　あの子と楽しむ　酒の味,ただ酔いしれる　癒しの一時,伊賀高原,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,ウ・イ・ス・キー　<font color='red'>仕事</font>終わりの　琥珀色,大事な人と　記念の一杯,蛮菓,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,積み重ね　誰かの成した　大<font color='red'>仕事</font>,今は昔の　命の形　アンバーナイトに　化石（ともがら）を想う,蛮菓,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,任を終へ　夕日を肴に　一杯と,肚に染み渡る　格別のうまさよ,水炬,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,友と飲む　<font color='red'>仕事</font>終わりの　酒一献,何より勝る　甘露な味よ,キンジ,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,<font color='purple'>仕事終え　あの子と楽しむ　酒の味,明日の勤めの　潤滑油なり,キンジ,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,<font color='red'>仕事</font>後の　浴びる一杯　神の味,,ラウ,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,子供の霊　年を取らねど　積み<font color='red'>仕事</font>,石の赤子と　鬼は労う,瞑想獅子,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,夕日落ち　心も沈み　かこち酒,話を聞かむ　丑の刻まで,とゑか,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9582627,【東方ニコ楽祭・酒宴】仕事終わりの一杯,<font color='red'>仕事</font>中　こっそり飲む酒　美味しかな,,しなびたこんにゃくん,酒宴,syuen,『仕事』,仕事終え　あの子と楽しむ　酒の味
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,ああウマイ！　この一杯の　幸せを,供に分け合う　<font color='red'>友</font>と乾杯！！,蛮菓,酒宴,syuen,『友』『友人』,-
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,我が<font color='red'>友</font>よ　「アンタを肴に　大騒ぎ,泥棒猫め♪て…　喉が苦ぇぜ,蛮菓,酒宴,syuen,『友』『友人』,-
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,果てしない　宇宙(そら)より深き　腹の底,「肴は<font color='red'>友</font>釣りオトリナシ」　酔いの醒めぬは　花籠釣瓶,蛮菓,酒宴,syuen,『友』『友人』,-
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,寂しかば　病となりし　盃も,<font color='red'>友</font>とあおれば　百薬の長,伊賀高原,酒宴,syuen,『友』『友人』,-
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,懐かしき　クモの古巣で　<font color='red'>友</font>に酔う,,筑前煮,酒宴,syuen,『友』『友人』,-
im9583295,【東方ニコ楽祭・酒宴】いつもの店でまた皆と,呑み屋にて　久しき<font color='red'>友</font>と　語らへば,お酒が進む　話も進む,水炬,酒宴,syuen,『友』『友人』,-
